BottleID	Date	Time	Pressure	pH
"""2270200115,"	"112110,"	"062950,"	"74.8,"	"8.072,"""
"""2270200112,"	"112110,"	"062657,"	"100.4,"	"8.037,"""
"""2270200104,"	"112110,"	"061816,"	"200.8,"	"7.976,"""
"""2270200918,"	"112210,"	"081028,"	"236.0,"	"7.957,"""
"""2270200915,"	"112210,"	"080625,"	"353.4,"	"7.788,"""
"""2270200912,"	"112210,"	"080113,"	"499.8,"	"7.493,"""
"""2270200909,"	"112210,"	"075630,"	"625.1,"	"7.368,"""
"""2270200906,"	"112210,"	"075140,"	"764.4,"	"7.311,"""
"""2270200901,"	"112210,"	"074220,"	"1020.1,"	"7.382,"""
"""2270201016,"	"112210,"	"125446,"	"2000.4,"	"7.473,"""
"""2270201011,"	"112210,"	"123314,"	"3000.5,"	"7.535,"""
"""2270201003,"	"112210,"	"120034,"	"4500.0,"	"7.578,"""
"""2290200316,"	"012811,"	"172816,"	"1998.7,"	"7.473,"""
"""2290200311,"	"012811,"	"170300,"	"2999.4,"	"7.534,"""
"""2290200303,"	"012811,"	"162515,"	"4498.0,"	"7.580,"""
"""2290200419,"	"012811,"	"221057,"	"250.1,"	"7.875,"""
"""2290200417,"	"012811,"	"220640,"	"362.3,"	"7.740,"""
"""2290200413,"	"012811,"	"215806,"	"494.5,"	"7.508,"""
"""2290200410,"	"012811,"	"215152,"	"600.0,"	"7.376,"""
"""2290200406,"	"012811,"	"214316,"	"755.7,"	"7.336,"""
"""2290200401,"	"012811,"	"213027,"	"1020.2,"	"7.389,"""
"""2290200722,"	"012911,"	"070207,"	"2.4,"	"8.067,"""
"""2290200719,"	"012911,"	"065817,"	"24.8,"	"8.066,"""
"""2290200717,"	"012911,"	"065538,"	"44.9,"	"8.065,"""
"""2290200715,"	"012911,"	"065243,"	"74.6,"	"8.058,"""
"""2290200712,"	"012911,"	"064847,"	"101.4,"	"8.012,"""
"""2290200707,"	"012911,"	"064228,"	"150.3,"	"7.955,"""
"""2290200704,"	"012911,"	"063832,"	"200.5,"	"7.916,"""
"""2300200316,"	"022811,"	"173635,"	"1998.9,"	"7.477,"""
"""2300200311,"	"022811,"	"171019,"	"2999.4,"	"7.534,"""
"""2300200303,"	"022811,"	"163204,"	"4498.9,"	"7.580,"""
"""2300200419,"	"022811,"	"222101,"	"232.0,"	"7.907,"""
"""2300200416,"	"022811,"	"221319,"	"352.3,"	"7.773,"""
"""2300200412,"	"022811,"	"220255,"	"486.0,"	"7.532,"""
"""2300200410,"	"022811,"	"215752,"	"577.8,"	"7.402,"""
"""2300200406,"	"022811,"	"214704,"	"769.0,"	"7.326,"""
"""2300200401,"	"022811,"	"213124,"	"1019.3,"	"7.390,"""
"""2300200722,"	"030111,"	"070431,"	"7.8,"	"8.073,"""
"""2300200719,"	"030111,"	"070031,"	"26.1,"	"8.072,"""
"""2300200717,"	"030111,"	"065737,"	"45.0,"	"8.067,"""
"""2300200715,"	"030111,"	"065357,"	"75.4,"	"8.062,"""
"""2300200712,"	"030111,"	"064936,"	"100.5,"	"8.060,"""
"""2300200707,"	"030111,"	"064107,"	"150.8,"	"7.974,"""
"""2300200704,"	"030111,"	"063551,"	"200.1,"	"7.945,"""
"""2310200311,"	"041111,"	"215801,"	"3000.4,"	"7.526,"""
"""2310200303,"	"041111,"	"211653,"	"4498.7,"	"7.580,"""
"""2310200418,"	"041211,"	"024737,"	"230.3,"	"7.959,"""
"""2310200415,"	"041211,"	"024222,"	"349.7,"	"7.831,"""
"""2310200412,"	"041211,"	"023607,"	"508.1,"	"7.508,"""
"""2310200409,"	"041211,"	"023107,"	"582.1,"	"7.388,"""
"""2310200406,"	"041211,"	"022406,"	"759.3,"	"7.346,"""
"""2310200401,"	"041211,"	"021017,"	"1019.0,"	"7.393,"""
"""2310200622,"	"041211,"	"091442,"	"6.8,"	"8.069,"""
"""2310200619,"	"041211,"	"091152,"	"25.4,"	"8.069,"""
"""2310200617,"	"041211,"	"090912,"	"44.8,"	"8.069,"""
"""2310200615,"	"041211,"	"090537,"	"75.5,"	"8.066,"""
"""2310200612,"	"041211,"	"090057,"	"101.1,"	"8.067,"""
"""2310200607,"	"041211,"	"085332,"	"150.9,"	"8.025,"""
"""2310200604,"	"041211,"	"084737,"	"200.9,"	"7.982,"""
"""2320200316,"	"050911,"	"190034,"	"2002.9,"	"7.471,"""
"""2320200311,"	"050911,"	"183856,"	"3000.2,"	"7.530,"""
"""2320200303,"	"050911,"	"180127,"	"4500.5,"	"7.581,"""
"""2320200419,"	"050911,"	"222503,"	"277.3,"	"7.834,"""
"""2320200416,"	"050911,"	"222124,"	"364.1,"	"7.692,"""
"""2320200413,"	"050911,"	"221646,"	"500.7,"	"7.482,"""
"""2320200411,"	"050911,"	"221413,"	"577.8,"	"7.393,"""
"""2320200407,"	"050911,"	"220751,"	"750.8,"	"7.350,"""
"""2320200401,"	"050911,"	"215822,"	"1018.4,"	"7.385,"""
"""2320200722,"	"051011,"	"073142,"	"5.6,"	"8.070,"""
"""2320200719,"	"051011,"	"072917,"	"26.3,"	"8.070,"""
"""2320200717,"	"051011,"	"072717,"	"44.6,"	"8.105,"""
"""2320200715,"	"051011,"	"072507,"	"75.3,"	"8.050,"""
"""2320200707,"	"051011,"	"071657,"	"150.2,"	"8.024,"""
"""2320200704,"	"051011,"	"071323,"	"200.8,"	"7.952,"""
"""2330200516,"	"071911,"	"180233,"	"1999.0,"	"7.474,"""
"""2330200511,"	"071911,"	"173437,"	"2998.5,"	"7.532,"""
"""2330200503,"	"071911,"	"165834,"	"4499.3,"	"7.581,"""
"""2330200617,"	"072011,"	"014655,"	"267.2,"	"7.893,"""
"""2330200615,"	"072011,"	"014121,"	"359.2,"	"7.708,"""
"""2330200611,"	"072011,"	"013015,"	"519.7,"	"7.410,"""
"""2330200609,"	"072011,"	"012446,"	"607.7,"	"7.373,"""
"""2330200605,"	"072011,"	"011536,"	"749.7,"	"7.359,"""
"""2330200601,"	"072011,"	"010335,"	"1019.4,"	"7.394,"""
"""2330200923,"	"072011,"	"105026,"	"6.1,"	"8.079,"""
"""2330200919,"	"072011,"	"104721,"	"24.7,"	"8.080,"""
"""2330200917,"	"072011,"	"104441,"	"44.5,"	"8.081,"""
"""2330200915,"	"072011,"	"104116,"	"74.8,"	"8.073,"""
"""2330200912,"	"072011,"	"103716,"	"99.8,"	"8.064,"""
"""2330200907,"	"072011,"	"103036,"	"149.3,"	"8.025,"""
"""2330200904,"	"072011,"	"102546,"	"199.5,"	"7.944,"""
"""2340200423,"	"083111,"	"011915,"	"5.7,"	"8.094,"""
"""2340200419,"	"083111,"	"011525,"	"24.6,"	"8.088,"""
"""2340200417,"	"083111,"	"011311,"	"44.6,"	"8.067,"""
"""2340200415,"	"083111,"	"011010,"	"74.9,"	"8.053,"""
"""2340200412,"	"083111,"	"010625,"	"99.8,"	"8.026,"""
"""2340200407,"	"083111,"	"010025,"	"149.4,"	"7.962,"""
"""2340200404,"	"083111,"	"005555,"	"200.7,"	"7.931,"""
"""2340201417,"	"090111,"	"065554,"	"259.9,"	"7.875,"""
"""2340201415,"	"090111,"	"065113,"	"375.1,"	"7.714,"""
"""2340201412,"	"090111,"	"064503,"	"514.7,"	"7.527,"""
"""2340201409,"	"090111,"	"064033,"	"595.6,"	"7.412,"""
"""2340201406,"	"090111,"	"063338,"	"761.3,"	"7.322,"""
"""2340201401,"	"090111,"	"062209,"	"1019.8,"	"7.383,"""
"""2340201516,"	"090111,"	"131053,"	"2001.1,"	"7.472,"""
"""2340201503,"	"090111,"	"115214,"	"4500.1,"	"7.582,"""
"""2350200222,"	"092711,"	"010815,"	"5.8,"	"8.087,"""
"""2350200219,"	"092711,"	"010414,"	"25.8,"	"8.097,"""
"""2350200217,"	"092711,"	"010109,"	"45.6,"	"8.092,"""
"""2350200215,"	"092711,"	"005709,"	"76.1,"	"8.077,"""
"""2350200212,"	"092711,"	"005240,"	"100.7,"	"8.052,"""
"""2350200207,"	"092711,"	"004417,"	"150.4,"	"7.991,"""
"""2350200204,"	"092711,"	"003857,"	"200.8,"	"7.931,"""
"""2350200917,"	"092711,"	"221002,"	"250.9,"	"7.876,"""
"""2350200915,"	"092711,"	"220439,"	"338.5,"	"7.764,"""
"""2350200912,"	"092711,"	"215554,"	"500.3,"	"7.487,"""
"""2350200909,"	"092711,"	"214753,"	"625.8,"	"7.356,"""
"""2350200906,"	"092711,"	"214005,"	"741.9,"	"7.338,"""
"""2350200901,"	"092711,"	"212453,"	"1019.2,"	"7.386,"""
"""2350201016,"	"092811,"	"031127,"	"2000.9,"	"7.476,"""
"""2350201011,"	"092811,"	"024408,"	"3001.7,"	"7.543,"""
"""2350201003,"	"092811,"	"020753,"	"4500.3,"	"7.581,"""
"""2360200316,"	"110411,"	"193533,"	"2001.2,"	"7.475,"""
"""2360200311,"	"110411,"	"191630,"	"2999.5,"	"7.537,"""
"""2360200303,"	"110411,"	"184710,"	"4497.5,"	"7.584,"""
"""2360200415,"	"110511,"	"001019,"	"366.4,"	"7.756,"""
"""2360200411,"	"110411,"	"235839,"	"507.0,"	"7.452,"""
"""2360200408,"	"110411,"	"235200,"	"611.7,"	"7.364,"""
"""2360200405,"	"110411,"	"234540,"	"758.4,"	"7.328,"""
"""2360200401,"	"110411,"	"233446,"	"1019.2,"	"7.387,"""
"""2360200722,"	"110511,"	"095852,"	"5.7,"	"8.082,"""
"""2360200719,"	"110511,"	"095617,"	"24.5,"	"8.085,"""
"""2360200717,"	"110511,"	"095352,"	"45.5,"	"8.083,"""
"""2360200715,"	"110511,"	"095112,"	"74.9,"	"8.066,"""
"""2360200712,"	"110511,"	"094837,"	"99.8,"	"8.044,"""
"""2360200707,"	"110511,"	"094407,"	"149.8,"	"7.974,"""
"""2360200704,"	"110511,"	"094047,"	"200.3,"	"7.929,"""
"""2370200422,"	"112911,"	"084830,"	"6.0,"	"8.077,"""
"""2370200419,"	"112911,"	"084633,"	"24.9,"	"8.079,"""
"""2370200417,"	"112911,"	"084459,"	"45.5,"	"8.075,"""
"""2370200415,"	"112911,"	"084303,"	"74.8,"	"8.079,"""
"""2370200412,"	"112911,"	"084020,"	"99.8,"	"8.078,"""
"""2370200407,"	"112911,"	"083552,"	"150.2,"	"8.009,"""
"""2370200404,"	"112911,"	"083255,"	"200.0,"	"7.945,"""
"""2370201318,"	"113011,"	"112725,"	"258.7,"	"7.878,"""
"""2370201315,"	"113011,"	"112158,"	"365.8,"	"7.727,"""
"""2370201312,"	"113011,"	"111601,"	"504.1,"	"7.495,"""
"""2370201309,"	"113011,"	"111024,"	"626.2,"	"7.362,"""
"""2370201306,"	"113011,"	"110434,"	"759.7,"	"7.333,"""
"""2370201301,"	"113011,"	"105339,"	"1019.8,"	"7.392,"""
"""2370201416,"	"113011,"	"175313,"	"1999.7,"	"7.471,"""
"""2370201411,"	"113011,"	"173200,"	"2999.2,"	"7.538,"""
"""2370201403,"	"113011,"	"165629,"	"4498.5,"	"7.580,"""
"""2380200216,"	"121911,"	"165501,"	"1999.7,"	"7.471,"""
"""2380200211,"	"121911,"	"163323,"	"2999.2,"	"7.539,"""
"""2380200203,"	"121911,"	"154810,"	"4498.7,"	"7.581,"""
"""2380200319,"	"121911,"	"205559,"	"239.4,"	"7.889,"""
"""2380200316,"	"121911,"	"204937,"	"366.8,"	"7.759,"""
"""2380200314,"	"121911,"	"204523,"	"455.1,"	"7.586,"""
"""2380200311,"	"121911,"	"203932,"	"569.6,"	"7.400,"""
"""2380200307,"	"121911,"	"202943,"	"747.7,"	"7.322,"""
"""2380200301,"	"121911,"	"201142,"	"1018.7,"	"7.382,"""
"""2380200622,"	"122011,"	"061318,"	"5.0,"	"8.071,"""
"""2380200619,"	"122011,"	"060907,"	"24.6,"	"8.071,"""
"""2380200617,"	"122011,"	"060638,"	"43.8,"	"8.063,"""
"""2380200615,"	"122011,"	"060347,"	"73.9,"	"8.069,"""
"""2380200612,"	"122011,"	"060003,"	"99.5,"	"8.066,"""
"""2380200607,"	"122011,"	"055307,"	"149.5,"	"7.985,"""
"""2380200604,"	"122011,"	"054803,"	"199.6,"	"7.928,"""
"""2390200316,"	"011812,"	"183532,"	"2002.3,"	"7.472,"""
"""2390200311,"	"011812,"	"181702,"	"3001.2,"	"7.536,"""
"""2390200303,"	"011812,"	"174558,"	"4497.9,"	"7.582,"""
"""2390200419,"	"011812,"	"223936,"	"244.8,"	"7.880,"""
"""2390200417,"	"011812,"	"223522,"	"357.3,"	"7.751,"""
"""2390200413,"	"011812,"	"222740,"	"500.5,"	"7.507,"""
"""2390200410,"	"011812,"	"222104,"	"617.6,"	"7.351,"""
"""2390200407,"	"011812,"	"221417,"	"753.1,"	"7.330,"""
"""2390200401,"	"011812,"	"215926,"	"1019.0,"	"7.389,"""
"""2390200722,"	"011912,"	"065446,"	"5.5,"	"8.062,"""
"""2390200719,"	"011912,"	"065255,"	"25.1,"	"8.063,"""
"""2390200717,"	"011912,"	"065121,"	"44.6,"	"8.060,"""
"""2390200715,"	"011912,"	"064926,"	"76.1,"	"8.062,"""
"""2390200712,"	"011912,"	"064706,"	"101.5,"	"8.062,"""
"""2390200707,"	"011912,"	"064306,"	"151.0,"	"8.007,"""
"""2390200704,"	"011912,"	"063955,"	"199.4,"	"7.948,"""
"""2400200116,"	"032412,"	"174939,"	"2000.3,"	"7.464,"""
"""2400200111,"	"032412,"	"171452,"	"3002.1,"	"7.534,"""
"""2400200103,"	"032412,"	"162907,"	"4500.9,"	"7.580,"""
"""2400200219,"	"032512,"	"025429,"	"275.7,"	"7.864,"""
"""2400200217,"	"032512,"	"025140,"	"351.3,"	"7.799,"""
"""2400200212,"	"032512,"	"024443,"	"507.4,"	"7.517,"""
"""2400200210,"	"032512,"	"024129,"	"584.8,"	"7.392,"""
"""2400200207,"	"032512,"	"023528,"	"755.2,"	"7.317,"""
"""2400200201,"	"032512,"	"022359,"	"1019.0,"	"7.383,"""
"""2400200422,"	"032512,"	"183439,"	"6.4,"	"8.059,"""
"""2400200419,"	"032512,"	"183110,"	"25.5,"	"8.059,"""
"""2400200417,"	"032512,"	"182855,"	"45.2,"	"8.061,"""
"""2400200415,"	"032512,"	"182540,"	"76.3,"	"8.056,"""
"""2400200412,"	"032512,"	"182242,"	"102.7,"	"8.054,"""
"""2400200407,"	"032512,"	"181731,"	"150.4,"	"8.024,"""
"""2400200404,"	"032512,"	"181340,"	"201.7,"	"7.953,"""
"""2410200216,"	"050112,"	"190018,"	"2000.2,"	"7.470,"""
"""2410200211,"	"050112,"	"183835,"	"3001.9,"	"7.531,"""
"""2410200203,"	"050112,"	"180121,"	"4499.8,"	"7.583,"""
"""2410200317,"	"050112,"	"221358,"	"258.8,"	"7.888,"""
"""2410200314,"	"050112,"	"220910,"	"362.0,"	"7.599,"""
"""2410200311,"	"050112,"	"220406,"	"486.6,"	"7.366,"""
"""2410200309,"	"050112,"	"215951,"	"625.1,"	"7.342,"""
"""2410200306,"	"050112,"	"215438,"	"720.6,"	"7.352,"""
"""2410200301,"	"050112,"	"214505,"	"1017.4,"	"7.386,"""
"""2410201223,"	"050312,"	"215925,"	"5.9,"	"8.055,"""
"""2410201219,"	"050312,"	"215638,"	"23.9,"	"8.058,"""
"""2410201217,"	"050312,"	"215435,"	"43.9,"	"8.055,"""
"""2410201215,"	"050312,"	"215216,"	"73.1,"	"8.057,"""
"""2410201212,"	"050312,"	"214842,"	"98.3,"	"8.056,"""
"""2410201207,"	"050312,"	"214343,"	"150.8,"	"8.045,"""
"""2410201204,"	"050312,"	"213924,"	"199.5,"	"7.977,"""
"""2420200216,"	"053012,"	"190332,"	"2001.1,"	"7.468,"""
"""2420200211,"	"053012,"	"184151,"	"2999.6,"	"7.538,"""
"""2420200203,"	"053012,"	"180516,"	"4500.3,"	"7.582,"""
"""2420200318,"	"053012,"	"222632,"	"258.7,"	"7.920,"""
"""2420200316,"	"053012,"	"222246,"	"346.7,"	"7.822,"""
"""2420200313,"	"053012,"	"221656,"	"506.2,"	"7.554,"""
"""2420200310,"	"053012,"	"221154,"	"606.9,"	"7.412,"""
"""2420200307,"	"053012,"	"220621,"	"738.6,"	"7.325,"""
"""2420201322,"	"060112,"	"041458,"	"4.9,"	"8.063,"""
"""2420201319,"	"060112,"	"041239,"	"24.4,"	"8.066,"""
"""2420201317,"	"060112,"	"041034,"	"45.5,"	"8.065,"""
"""2420201315,"	"060112,"	"040824,"	"74.9,"	"8.060,"""
"""2420201312,"	"060112,"	"040524,"	"99.7,"	"8.055,"""
"""2420201307,"	"060112,"	"040001,"	"148.5,"	"8.029,"""
"""2420201304,"	"060112,"	"035604,"	"200.1,"	"7.950,"""
"""2430200216,"	"062612,"	"191444,"	"2000.1,"	"7.476,"""
"""2430200211,"	"062612,"	"183955,"	"3000.0,"	"7.535,"""
"""2430200203,"	"062612,"	"175510,"	"4499.8,"	"7.581,"""
"""2430200319,"	"062712,"	"005055,"	"249.6,"	"7.902,"""
"""2430200316,"	"062712,"	"004619,"	"345.2,"	"7.750,"""
"""2430200312,"	"062712,"	"003949,"	"498.6,"	"7.521,"""
"""2430200310,"	"062712,"	"003619,"	"585.0,"	"7.402,"""
"""2430200307,"	"062712,"	"002914,"	"748.7,"	"7.362,"""
"""2430200301,"	"062712,"	"001415,"	"1023.1,"	"7.385,"""
"""2430200822,"	"062712,"	"162419,"	"5.7,"	"8.059,"""
"""2430200819,"	"062712,"	"162214,"	"25.6,"	"8.059,"""
"""2430200817,"	"062712,"	"162019,"	"45.2,"	"8.050,"""
"""2430200815,"	"062712,"	"161819,"	"74.8,"	"8.064,"""
"""2430200812,"	"062712,"	"161549,"	"99.8,"	"8.047,"""
"""2430200807,"	"062712,"	"161129,"	"150.3,"	"8.001,"""
"""2430200804,"	"062712,"	"160819,"	"199.7,"	"7.944,"""
"""2440200316,"	"073112,"	"183247,"	"2000.3,"	"7.472,"""
"""2440200311,"	"073112,"	"180857,"	"2999.8,"	"7.535,"""
"""2440200303,"	"073112,"	"173006,"	"4501.2,"	"7.582,"""
"""2440200419,"	"073112,"	"230523,"	"254.4,"	"7.863,"""
"""2440200417,"	"073112,"	"230216,"	"359.0,"	"7.726,"""
"""2440200414,"	"073112,"	"225747,"	"478.3,"	"7.490,"""
"""2440200411,"	"073112,"	"225320,"	"610.3,"	"7.344,"""
"""2440200408,"	"073112,"	"224848,"	"754.3,"	"7.338,"""
"""2440200401,"	"073112,"	"223737,"	"1020.2,"	"7.380,"""
"""2440200722,"	"080112,"	"065902,"	"10.5,"	"8.065,"""
"""2440200719,"	"080112,"	"065632,"	"25.8,"	"8.060,"""
"""2440200717,"	"080112,"	"065357,"	"45.4,"	"8.066,"""
"""2440200715,"	"080112,"	"065132,"	"75.1,"	"8.056,"""
"""2440200712,"	"080112,"	"064817,"	"100.4,"	"8.031,"""
"""2440200707,"	"080112,"	"064216,"	"150.2,"	"7.997,"""
"""2440200704,"	"080112,"	"063804,"	"200.0,"	"7.979,"""
"""2450200216,"	"081712,"	"182920,"	"1999.4,"	"7.468,"""
"""2450200211,"	"081712,"	"180740,"	"2999.5,"	"7.532,"""
"""2450200203,"	"081712,"	"172902,"	"4500.1,"	"7.582,"""
"""2450200319,"	"081712,"	"230246,"	"248.0,"	"7.895,"""
"""2450200316,"	"081712,"	"225716,"	"371.3,"	"7.760,"""
"""2450200313,"	"081712,"	"225207,"	"502.8,"	"7.494,"""
"""2450200311,"	"081712,"	"224902,"	"583.0,"	"7.388,"""
"""2450200308,"	"081712,"	"224212,"	"771.1,"	"7.335,"""
"""2450200622,"	"081812,"	"065730,"	"4.9,"	"8.064,"""
"""2450200619,"	"081812,"	"065500,"	"25.4,"	"8.062,"""
"""2450200617,"	"081812,"	"065310,"	"45.3,"	"8.069,"""
"""2450200615,"	"081812,"	"065109,"	"75.0,"	"8.065,"""
"""2450200612,"	"081812,"	"064926,"	"100.0,"	"8.057,"""
"""2450200607,"	"081812,"	"064424,"	"150.1,"	"8.018,"""
"""2450200604,"	"081812,"	"064049,"	"200.4,"	"7.964,"""
"""2460200216,"	"091412,"	"182825,"	"2000.2,"	"7.471,"""
"""2460200211,"	"091412,"	"180520,"	"3000.4,"	"7.534,"""
"""2460200203,"	"091412,"	"172838,"	"4499.6,"	"7.582,"""
"""2460200318,"	"091412,"	"231202,"	"259.6,"	"7.852,"""
"""2460200316,"	"091412,"	"230736,"	"355.5,"	"7.705,"""
"""2460200313,"	"091412,"	"230211,"	"484.6,"	"7.510,"""
"""2460200310,"	"091412,"	"225647,"	"623.3,"	"7.360,"""
"""2460200307,"	"091412,"	"225056,"	"758.4,"	"7.339,"""
"""2460200301,"	"091412,"	"223952,"	"1000.1,"	"7.385,"""
"""2460200622,"	"091512,"	"070559,"	"5.7,"	"8.066,"""
"""2460200619,"	"091512,"	"070340,"	"25.5,"	"8.060,"""
"""2460200617,"	"091512,"	"070210,"	"44.7,"	"8.065,"""
"""2460200615,"	"091512,"	"070020,"	"75.4,"	"8.063,"""
"""2460200612,"	"091512,"	"065809,"	"100.2,"	"8.026,"""
"""2460200607,"	"091512,"	"065355,"	"150.7,"	"8.004,"""
"""2460200604,"	"091512,"	"065024,"	"200.2,"	"7.973,"""
"""2470200216,"	"100712,"	"171241,"	"1999.3,"	"7.477,"""
"""2470200211,"	"100712,"	"165312,"	"3000.6,"	"7.539,"""
"""2470200203,"	"100712,"	"161942,"	"4499.6,"	"7.586,"""
"""2470200319,"	"100712,"	"223552,"	"211.4,"	"7.944,"""
"""2470200316,"	"100712,"	"223028,"	"370.8,"	"7.714,"""
"""2470200313,"	"100712,"	"222554,"	"501.6,"	"7.432,"""
"""2470200311,"	"100712,"	"222139,"	"605.2,"	"7.373,"""
"""2470200308,"	"100712,"	"221551,"	"741.6,"	"7.348,"""
"""2470200301,"	"100712,"	"220123,"	"1020.0,"	"7.385,"""
"""2470200622,"	"100812,"	"074841,"	"4.5,"	"8.066,"""
"""2470200619,"	"100812,"	"074631,"	"25.5,"	"8.063,"""
"""2470200617,"	"100812,"	"074441,"	"45.5,"	"8.067,"""
"""2470200615,"	"100812,"	"074231,"	"75.3,"	"8.068,"""
"""2470200612,"	"100812,"	"073951,"	"100.2,"	"8.049,"""
"""2470200607,"	"100812,"	"073511,"	"149.9,"	"8.020,"""
"""2470200604,"	"100812,"	"073141,"	"200.1,"	"7.974,"""
"""2480200216,"	"120312,"	"194417,"	"1999.4,"	"7.461,"""
"""2480200211,"	"120312,"	"191817,"	"2999.9,"	"7.533,"""
"""2480200203,"	"120312,"	"183806,"	"4501.8,"	"7.581,"""
"""2480200316,"	"120412,"	"004216,"	"245.2,"	"7.865,"""
"""2480200314,"	"120412,"	"003721,"	"354.9,"	"7.738,"""
"""2480200311,"	"120412,"	"003126,"	"491.4,"	"7.505,"""
"""2480200308,"	"120412,"	"002501,"	"621.4,"	"7.351,"""
"""2480200305,"	"120412,"	"001855,"	"772.7,"	"7.354,"""
"""2480200301,"	"120412,"	"000824,"	"1019.8,"	"7.383,"""
"""2480200622,"	"120412,"	"083046,"	"7.0,"	"8.068,"""
"""2480200619,"	"120412,"	"082722,"	"26.5,"	"8.067,"""
"""2480200617,"	"120412,"	"082502,"	"46.9,"	"8.067,"""
"""2480200615,"	"120412,"	"082232,"	"75.9,"	"8.068,"""
"""2480200612,"	"120412,"	"081921,"	"101.1,"	"8.039,"""
"""2480200607,"	"120412,"	"081323,"	"150.7,"	"8.006,"""
"""2480200604,"	"120412,"	"080922,"	"200.8,"	"7.957,"""
"""2490200216,"	"021213,"	"182314,"	"2000.5,"	"7.467,"""
"""2490200211,"	"021213,"	"180106,"	"3000.8,"	"7.532,"""
"""2490200203,"	"021213,"	"172006,"	"4501.4,"	"7.582,"""
"""2490200319,"	"021213,"	"225458,"	"274.8,"	"7.836,"""
"""2490200317,"	"021213,"	"225136,"	"343.9,"	"7.749,"""
"""2490200313,"	"021213,"	"224641,"	"480.6,"	"7.489,"""
"""2490200311,"	"021213,"	"224247,"	"594.9,"	"7.382,"""
"""2490200308,"	"021213,"	"223726,"	"740.2,"	"7.352,"""
"""2490200301,"	"021213,"	"222546,"	"1019.4,"	"7.386,"""
"""2490200622,"	"021313,"	"071338,"	"7.3,"	"8.055,"""
"""2490200619,"	"021313,"	"070849,"	"25.5,"	"8.057,"""
"""2490200617,"	"021313,"	"070627,"	"45.7,"	"8.055,"""
"""2490200615,"	"021313,"	"070327,"	"75.9,"	"8.055,"""
"""2490200612,"	"021313,"	"070007,"	"100.3,"	"8.056,"""
"""2490200607,"	"021313,"	"065447,"	"150.2,"	"8.036,"""
"""2490200604,"	"021313,"	"065049,"	"200.4,"	"7.982,"""
"""2500200316,"	"030613,"	"182011,"	"2000.1,"	"7.464,"""
"""2500200311,"	"030613,"	"175715,"	"2999.7,"	"7.527,"""
"""2500200303,"	"030613,"	"171808,"	"4499.0,"	"7.581,"""
"""2500200419,"	"030613,"	"222633,"	"256.6,"	"7.892,"""
"""2500200416,"	"030613,"	"222212,"	"373.2,"	"7.741,"""
"""2500200413,"	"030613,"	"221621,"	"482.9,"	"7.505,"""
"""2500200411,"	"030613,"	"221213,"	"580.2,"	"7.399,"""
"""2500200408,"	"030613,"	"220352,"	"733.5,"	"7.342,"""
"""2500200401,"	"030613,"	"214904,"	"1019.6,"	"7.384,"""
"""2500200722,"	"030713,"	"071737,"	"8.7,"	"8.050,"""
"""2500200719,"	"030713,"	"071427,"	"23.8,"	"8.051,"""
"""2500200717,"	"030713,"	"071237,"	"45.2,"	"8.046,"""
"""2500200715,"	"030713,"	"071037,"	"75.2,"	"8.054,"""
"""2500200712,"	"030713,"	"070757,"	"99.9,"	"8.052,"""
"""2500200707,"	"030713,"	"070308,"	"149.7,"	"8.018,"""
"""2500200704,"	"030713,"	"065938,"	"199.6,"	"7.952,"""
"""2510200216,"	"040513,"	"191930,"	"1999.8,"	"7.465,"""
"""2510200211,"	"040513,"	"184914,"	"2999.8,"	"7.534,"""
"""2510200203,"	"040513,"	"175919,"	"4500.4,"	"7.581,"""
"""2510200318,"	"040513,"	"224736,"	"244.6,"	"7.881,"""
"""2510200315,"	"040513,"	"224305,"	"362.2,"	"7.698,"""
"""2510200311,"	"040513,"	"223733,"	"526.6,"	"7.423,"""
"""2510200309,"	"040513,"	"223414,"	"610.5,"	"7.354,"""
"""2510200305,"	"040513,"	"222818,"	"756.5,"	"7.353,"""
"""2510200301,"	"040513,"	"222015,"	"1019.9,"	"7.389,"""
"""2510200622,"	"040613,"	"071006,"	"5.3,"	"8.048,"""
"""2510200619,"	"040613,"	"070716,"	"25.3,"	"8.049,"""
"""2510200617,"	"040613,"	"070436,"	"45.5,"	"8.049,"""
"""2510200615,"	"040613,"	"070126,"	"75.5,"	"8.048,"""
"""2510200612,"	"040613,"	"065735,"	"100.1,"	"8.037,"""
"""2510200607,"	"040613,"	"065137,"	"150.7,"	"8.041,"""
"""2510200604,"	"040613,"	"064727,"	"200.4,"	"7.987,"""
"""2520200316,"	"051713,"	"184810,"	"1999.9,"	"7.472,"""
"""2520200311,"	"051713,"	"182431,"	"3001.1,"	"7.534,"""
"""2520200303,"	"051713,"	"174805,"	"4501.0,"	"7.580,"""
"""2520200416,"	"051713,"	"230716,"	"336.4,"	"7.812,"""
"""2520200412,"	"051713,"	"225721,"	"521.8,"	"7.538,"""
"""2520200410,"	"051713,"	"225235,"	"600.9,"	"7.417,"""
"""2520200407,"	"051713,"	"224402,"	"765.1,"	"7.351,"""
"""2520200401,"	"051713,"	"222741,"	"1020.0,"	"7.388,"""
"""2520200722,"	"051813,"	"071938,"	"8.8,"	"8.059,"""
"""2520200719,"	"051813,"	"071629,"	"25.7,"	"8.060,"""
"""2520200717,"	"051813,"	"071428,"	"44.4,"	"8.059,"""
